external_tx_id,user_ref,occurred_at,amount,direction,category,description,currency
SYN-LARGE-04561,syn-user-0265,2025-10-28T06:43:58Z,10962.01,credit,Refund,Refund transaction,LKR
SYN-LARGE-04562,syn-user-0254,2025-05-24T13:46:53Z,21511.84,debit,Food,Food expense,LKR
SYN-LARGE-04563,syn-user-0293,2025-11-06T10:29:06Z,23515.33,debit,Education,Education expense,LKR
SYN-LARGE-04564,syn-user-0169,2025-12-23T13:13:33Z,60881.17,debit,Housing,Housing expense,LKR
SYN-LARGE-04565,syn-user-0249,2026-01-19T10:32:23Z,61866.47,debit,Travel,Travel expense,LKR
SYN-LARGE-04566,syn-user-0288,2025-11-11T14:49:15Z,59720.62,debit,Travel,Travel expense,LKR
SYN-LARGE-04567,syn-user-0295,2025-08-28T06:41:00Z,2321.73,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04568,syn-user-0241,2025-05-02T15:50:17Z,13848.10,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04569,syn-user-0161,2025-08-25T15:17:07Z,54458.57,debit,Savings,Savings expense,LKR
SYN-LARGE-04570,syn-user-0023,2025-08-20T10:24:40Z,11541.53,debit,Transport,Transport expense,LKR
SYN-LARGE-04571,syn-user-0176,2025-05-26T17:36:06Z,17094.16,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04572,syn-user-0201,2025-01-16T22:13:58Z,6089.10,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04573,syn-user-0265,2025-06-18T07:29:51Z,58297.88,debit,Savings,Savings expense,LKR
SYN-LARGE-04574,syn-user-0294,2025-08-08T13:59:43Z,20929.25,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04575,syn-user-0255,2025-06-18T21:33:19Z,9267.77,debit,Travel,Travel expense,LKR
SYN-LARGE-04576,syn-user-0112,2025-06-06T12:03:28Z,33799.32,debit,Education,Education expense,LKR
SYN-LARGE-04577,syn-user-0051,2026-02-17T18:06:56Z,19161.98,debit,Education,Education expense,LKR
SYN-LARGE-04578,syn-user-0099,2025-06-11T21:32:34Z,51981.36,debit,Savings,Savings expense,LKR
SYN-LARGE-04579,syn-user-0112,2025-07-18T22:20:18Z,4075.09,debit,Transport,Transport expense,LKR
SYN-LARGE-04580,syn-user-0007,2025-05-01T16:08:35Z,52012.03,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-04581,syn-user-0171,2025-12-16T10:59:52Z,4526.81,debit,Transport,Transport expense,LKR
SYN-LARGE-04582,syn-user-0202,2025-06-11T16:51:07Z,7898.89,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04583,syn-user-0146,2025-11-16T07:12:08Z,13397.79,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04584,syn-user-0066,2025-05-06T19:50:39Z,3918.63,debit,Education,Education expense,LKR
SYN-LARGE-04585,syn-user-0169,2025-01-18T17:44:28Z,14951.59,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04586,syn-user-0022,2025-03-18T14:04:12Z,4292.84,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04587,syn-user-0215,2025-06-08T21:51:25Z,25885.72,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04588,syn-user-0057,2026-01-28T08:40:09Z,8673.92,credit,Refund,Refund transaction,LKR
SYN-LARGE-04589,syn-user-0245,2025-12-13T16:01:28Z,57608.73,debit,Housing,Housing expense,LKR
SYN-LARGE-04590,syn-user-0208,2025-02-22T13:41:45Z,13235.60,debit,Transport,Transport expense,LKR
SYN-LARGE-04591,syn-user-0014,2025-07-06T17:15:42Z,9688.02,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04592,syn-user-0003,2025-05-12T16:37:21Z,36734.00,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04593,syn-user-0027,2025-03-06T19:00:31Z,8998.07,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04594,syn-user-0256,2025-09-07T15:59:50Z,36585.43,debit,Debt,Debt expense,LKR
SYN-LARGE-04595,syn-user-0111,2025-04-29T12:36:46Z,16987.76,debit,Education,Education expense,LKR
SYN-LARGE-04596,syn-user-0032,2025-05-15T22:11:44Z,2025.60,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04597,syn-user-0126,2025-07-24T10:27:56Z,78728.81,debit,Savings,Savings expense,LKR
SYN-LARGE-04598,syn-user-0289,2025-01-09T07:36:28Z,8166.70,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-04599,syn-user-0192,2025-06-22T09:29:49Z,1911.19,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-04600,syn-user-0020,2025-08-10T08:21:43Z,1926.52,debit,Education,Education expense,LKR
SYN-LARGE-04601,syn-user-0056,2025-03-30T12:16:19Z,72162.14,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-04602,syn-user-0017,2025-08-23T09:24:11Z,35867.82,debit,Education,Education expense,LKR
SYN-LARGE-04603,syn-user-0038,2025-10-10T13:37:47Z,22825.30,debit,Savings,Savings expense,LKR
SYN-LARGE-04604,syn-user-0038,2026-01-15T10:07:00Z,41594.25,debit,Debt,Debt expense,LKR
SYN-LARGE-04605,syn-user-0173,2025-04-25T19:02:55Z,102086.55,credit,Salary,Salary transaction,LKR
SYN-LARGE-04606,syn-user-0029,2025-10-14T20:28:47Z,63754.40,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-04607,syn-user-0144,2025-04-04T16:31:47Z,32831.16,debit,Housing,Housing expense,LKR
SYN-LARGE-04608,syn-user-0278,2025-10-02T10:03:25Z,13523.97,debit,Transport,Transport expense,LKR
SYN-LARGE-04609,syn-user-0100,2025-03-19T06:05:10Z,21223.57,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-04610,syn-user-0216,2025-10-23T19:23:32Z,6284.15,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04611,syn-user-0297,2025-06-15T06:54:36Z,51651.61,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-04612,syn-user-0214,2026-02-24T14:28:09Z,48396.42,debit,Housing,Housing expense,LKR
SYN-LARGE-04613,syn-user-0132,2026-02-23T12:28:35Z,6384.13,debit,Transport,Transport expense,LKR
SYN-LARGE-04614,syn-user-0239,2025-12-22T14:00:28Z,22350.74,debit,Education,Education expense,LKR
SYN-LARGE-04615,syn-user-0002,2026-02-19T16:30:29Z,14084.85,debit,Debt,Debt expense,LKR
SYN-LARGE-04616,syn-user-0235,2026-02-02T22:32:38Z,3505.91,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04617,syn-user-0233,2025-03-20T07:50:38Z,6884.95,debit,Transport,Transport expense,LKR
SYN-LARGE-04618,syn-user-0070,2025-09-20T18:43:46Z,49456.29,credit,Gift,Gift transaction,LKR
SYN-LARGE-04619,syn-user-0037,2025-12-29T20:01:00Z,8457.57,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04620,syn-user-0175,2025-04-11T19:02:21Z,19136.84,debit,Food,Food expense,LKR
SYN-LARGE-04621,syn-user-0199,2026-01-09T12:04:44Z,47832.06,debit,Travel,Travel expense,LKR
SYN-LARGE-04622,syn-user-0206,2025-07-13T17:40:04Z,38807.15,debit,Education,Education expense,LKR
SYN-LARGE-04623,syn-user-0074,2025-08-27T11:48:48Z,10955.18,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04624,syn-user-0135,2025-03-10T17:43:43Z,11634.14,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04625,syn-user-0139,2025-02-12T08:39:35Z,21982.82,debit,Housing,Housing expense,LKR
SYN-LARGE-04626,syn-user-0134,2025-10-12T09:30:00Z,1080.13,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04627,syn-user-0264,2026-02-04T09:23:10Z,15091.07,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04628,syn-user-0021,2025-09-03T07:30:52Z,21113.28,debit,Food,Food expense,LKR
SYN-LARGE-04629,syn-user-0147,2025-01-30T17:46:28Z,6131.42,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04630,syn-user-0195,2025-08-20T19:05:42Z,73400.89,debit,Savings,Savings expense,LKR
SYN-LARGE-04631,syn-user-0028,2025-06-17T06:03:43Z,3874.69,debit,Food,Food expense,LKR
SYN-LARGE-04632,syn-user-0241,2025-01-27T17:01:46Z,22655.43,debit,Education,Education expense,LKR
SYN-LARGE-04633,syn-user-0091,2025-01-07T15:36:30Z,6198.21,debit,Transport,Transport expense,LKR
SYN-LARGE-04634,syn-user-0084,2025-12-18T11:02:05Z,22223.26,debit,Savings,Savings expense,LKR
SYN-LARGE-04635,syn-user-0007,2025-12-12T21:17:41Z,11569.76,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04636,syn-user-0236,2025-12-12T16:40:14Z,69507.17,debit,Savings,Savings expense,LKR
SYN-LARGE-04637,syn-user-0217,2025-06-14T20:47:19Z,13072.49,credit,Refund,Refund transaction,LKR
SYN-LARGE-04638,syn-user-0131,2026-03-02T14:42:41Z,7829.04,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04639,syn-user-0085,2025-01-29T17:49:46Z,9242.19,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04640,syn-user-0109,2025-08-14T08:57:57Z,68809.06,debit,Savings,Savings expense,LKR
SYN-LARGE-04641,syn-user-0097,2025-05-03T20:50:27Z,35112.39,debit,Debt,Debt expense,LKR
SYN-LARGE-04642,syn-user-0203,2026-01-15T18:34:07Z,50594.36,debit,Savings,Savings expense,LKR
SYN-LARGE-04643,syn-user-0193,2026-01-28T21:49:05Z,30860.07,debit,Travel,Travel expense,LKR
SYN-LARGE-04644,syn-user-0235,2025-06-04T22:19:39Z,55597.11,debit,Housing,Housing expense,LKR
SYN-LARGE-04645,syn-user-0201,2025-09-22T07:32:03Z,6584.85,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04646,syn-user-0109,2026-02-24T15:47:02Z,37866.79,debit,Travel,Travel expense,LKR
SYN-LARGE-04647,syn-user-0183,2025-08-16T19:13:11Z,2374.24,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04648,syn-user-0133,2025-07-11T20:47:37Z,7566.64,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04649,syn-user-0056,2025-02-19T07:58:44Z,20286.86,debit,Food,Food expense,LKR
SYN-LARGE-04650,syn-user-0266,2025-07-10T14:26:43Z,27054.00,debit,Food,Food expense,LKR
SYN-LARGE-04651,syn-user-0218,2025-09-19T16:38:14Z,79659.92,debit,Savings,Savings expense,LKR
SYN-LARGE-04652,syn-user-0085,2025-02-09T22:42:13Z,20012.12,debit,Debt,Debt expense,LKR
SYN-LARGE-04653,syn-user-0027,2026-02-24T06:56:48Z,8438.51,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04654,syn-user-0021,2025-03-21T10:22:39Z,21510.96,credit,Gift,Gift transaction,LKR
SYN-LARGE-04655,syn-user-0254,2025-12-06T16:18:34Z,33742.48,debit,Housing,Housing expense,LKR
SYN-LARGE-04656,syn-user-0084,2026-02-26T21:58:50Z,7997.10,credit,Refund,Refund transaction,LKR
SYN-LARGE-04657,syn-user-0281,2025-02-22T15:30:43Z,14573.21,debit,Transport,Transport expense,LKR
SYN-LARGE-04658,syn-user-0131,2025-11-08T18:00:18Z,10273.36,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04659,syn-user-0090,2025-10-26T21:46:35Z,38378.02,debit,Education,Education expense,LKR
SYN-LARGE-04660,syn-user-0130,2025-12-16T19:05:29Z,2588.15,debit,Transport,Transport expense,LKR
SYN-LARGE-04661,syn-user-0094,2025-09-13T17:51:09Z,56007.59,debit,Housing,Housing expense,LKR
SYN-LARGE-04662,syn-user-0093,2025-08-05T22:33:41Z,18970.53,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04663,syn-user-0233,2025-10-29T21:21:18Z,43109.10,debit,Travel,Travel expense,LKR
SYN-LARGE-04664,syn-user-0143,2025-06-18T08:15:17Z,30581.18,debit,Education,Education expense,LKR
SYN-LARGE-04665,syn-user-0003,2025-03-01T12:26:56Z,11247.59,debit,Transport,Transport expense,LKR
SYN-LARGE-04666,syn-user-0002,2025-12-20T20:21:42Z,20985.98,debit,Debt,Debt expense,LKR
SYN-LARGE-04667,syn-user-0033,2025-12-24T13:33:38Z,8789.79,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04668,syn-user-0014,2025-02-26T22:18:50Z,84941.46,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-04669,syn-user-0151,2025-09-03T17:26:07Z,21844.24,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04670,syn-user-0036,2025-07-04T10:44:58Z,4946.99,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04671,syn-user-0123,2025-02-01T19:21:39Z,2100.69,debit,Education,Education expense,LKR
SYN-LARGE-04672,syn-user-0130,2025-09-23T09:24:02Z,96941.04,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-04673,syn-user-0068,2025-12-28T13:15:03Z,37028.32,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-04674,syn-user-0110,2026-03-05T21:04:34Z,18219.57,debit,Savings,Savings expense,LKR
SYN-LARGE-04675,syn-user-0212,2025-11-22T15:29:55Z,7316.09,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-04676,syn-user-0181,2025-08-03T09:08:40Z,290941.22,credit,Salary,Salary transaction,LKR
SYN-LARGE-04677,syn-user-0040,2025-04-18T11:35:57Z,41102.51,debit,Housing,Housing expense,LKR
SYN-LARGE-04678,syn-user-0250,2025-10-04T19:04:20Z,60590.02,debit,Housing,Housing expense,LKR
SYN-LARGE-04679,syn-user-0153,2025-06-27T18:24:14Z,31825.64,debit,Travel,Travel expense,LKR
SYN-LARGE-04680,syn-user-0182,2025-08-10T06:10:40Z,2493.98,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04681,syn-user-0283,2025-12-15T11:58:42Z,7310.53,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04682,syn-user-0268,2025-12-27T16:53:39Z,17935.99,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04683,syn-user-0140,2025-07-19T15:11:34Z,24853.82,debit,Debt,Debt expense,LKR
SYN-LARGE-04684,syn-user-0257,2025-03-22T20:56:02Z,89142.92,debit,Travel,Travel expense,LKR
SYN-LARGE-04685,syn-user-0169,2025-03-20T11:52:39Z,252605.41,credit,Salary,Salary transaction,LKR
SYN-LARGE-04686,syn-user-0277,2025-10-12T11:13:47Z,4555.66,debit,Education,Education expense,LKR
SYN-LARGE-04687,syn-user-0082,2025-01-09T22:27:18Z,28394.71,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04688,syn-user-0065,2026-02-08T10:27:34Z,22260.46,debit,Education,Education expense,LKR
SYN-LARGE-04689,syn-user-0174,2025-04-06T18:01:46Z,43260.85,debit,Travel,Travel expense,LKR
SYN-LARGE-04690,syn-user-0125,2025-03-18T13:53:17Z,14016.24,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04691,syn-user-0225,2025-02-10T13:52:14Z,37114.90,debit,Housing,Housing expense,LKR
SYN-LARGE-04692,syn-user-0137,2025-11-23T21:15:21Z,57817.47,debit,Savings,Savings expense,LKR
SYN-LARGE-04693,syn-user-0218,2025-03-30T20:31:41Z,6033.55,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-04694,syn-user-0019,2025-01-29T16:33:22Z,36406.21,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-04695,syn-user-0300,2025-08-29T13:47:40Z,94234.15,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-04696,syn-user-0065,2025-03-29T06:19:45Z,36988.45,debit,Education,Education expense,LKR
SYN-LARGE-04697,syn-user-0084,2026-02-08T16:18:58Z,5969.41,debit,Transport,Transport expense,LKR
SYN-LARGE-04698,syn-user-0211,2025-09-24T20:57:58Z,21719.88,debit,Savings,Savings expense,LKR
SYN-LARGE-04699,syn-user-0235,2025-11-29T21:35:34Z,85679.69,credit,Salary,Salary transaction,LKR
SYN-LARGE-04700,syn-user-0036,2025-07-04T15:25:55Z,19491.32,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-04701,syn-user-0236,2025-04-30T06:19:17Z,17848.98,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04702,syn-user-0264,2025-12-10T19:31:47Z,16617.91,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04703,syn-user-0117,2025-04-17T08:44:10Z,76713.96,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-04704,syn-user-0146,2025-10-06T20:01:00Z,24618.07,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04705,syn-user-0217,2025-03-24T16:37:53Z,13625.24,debit,Debt,Debt expense,LKR
SYN-LARGE-04706,syn-user-0143,2025-03-23T06:40:35Z,40944.92,debit,Housing,Housing expense,LKR
SYN-LARGE-04707,syn-user-0166,2025-04-16T07:14:55Z,113566.29,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-04708,syn-user-0126,2025-10-22T22:31:05Z,9033.10,debit,Food,Food expense,LKR
SYN-LARGE-04709,syn-user-0193,2025-03-15T07:20:57Z,5429.71,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04710,syn-user-0281,2026-02-01T06:07:23Z,43419.39,debit,Housing,Housing expense,LKR
SYN-LARGE-04711,syn-user-0112,2025-04-16T20:01:08Z,5125.99,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04712,syn-user-0231,2025-09-09T16:59:24Z,23579.56,credit,Gift,Gift transaction,LKR
SYN-LARGE-04713,syn-user-0188,2025-11-08T17:29:44Z,20141.46,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04714,syn-user-0298,2025-12-08T16:36:21Z,43279.29,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04715,syn-user-0292,2025-07-09T16:57:41Z,59878.52,debit,Housing,Housing expense,LKR
SYN-LARGE-04716,syn-user-0123,2025-12-19T08:28:07Z,9102.46,debit,Transport,Transport expense,LKR
SYN-LARGE-04717,syn-user-0154,2025-09-21T13:39:22Z,19828.50,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04718,syn-user-0083,2025-12-20T10:51:59Z,72266.34,debit,Savings,Savings expense,LKR
SYN-LARGE-04719,syn-user-0032,2025-08-21T22:10:49Z,59135.68,debit,Travel,Travel expense,LKR
SYN-LARGE-04720,syn-user-0039,2025-07-21T11:05:19Z,24841.66,debit,Food,Food expense,LKR
SYN-LARGE-04721,syn-user-0192,2025-09-09T07:51:13Z,7576.99,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04722,syn-user-0021,2026-02-09T18:48:39Z,7893.39,debit,Transport,Transport expense,LKR
SYN-LARGE-04723,syn-user-0135,2025-08-26T10:19:03Z,11094.44,credit,Refund,Refund transaction,LKR
SYN-LARGE-04724,syn-user-0097,2026-02-26T11:46:59Z,69368.23,debit,Savings,Savings expense,LKR
SYN-LARGE-04725,syn-user-0047,2026-02-07T15:00:47Z,88415.07,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-04726,syn-user-0089,2025-10-26T15:41:53Z,22388.89,credit,Gift,Gift transaction,LKR
SYN-LARGE-04727,syn-user-0012,2025-10-22T08:52:35Z,12262.43,debit,Transport,Transport expense,LKR
SYN-LARGE-04728,syn-user-0020,2025-07-05T21:36:20Z,17357.45,debit,Savings,Savings expense,LKR
SYN-LARGE-04729,syn-user-0299,2025-10-18T21:38:58Z,138282.37,credit,Salary,Salary transaction,LKR
SYN-LARGE-04730,syn-user-0130,2025-02-15T10:20:19Z,10230.01,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-04731,syn-user-0209,2025-01-05T09:13:51Z,1760.93,credit,Refund,Refund transaction,LKR
SYN-LARGE-04732,syn-user-0155,2026-01-15T14:51:32Z,39118.37,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-04733,syn-user-0188,2025-08-31T19:44:11Z,74095.06,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-04734,syn-user-0237,2025-08-07T13:18:52Z,7640.99,debit,Food,Food expense,LKR
SYN-LARGE-04735,syn-user-0066,2025-03-01T11:39:05Z,1849.92,debit,Transport,Transport expense,LKR
SYN-LARGE-04736,syn-user-0105,2025-09-15T15:37:54Z,9534.85,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-04737,syn-user-0157,2025-10-14T07:35:34Z,8121.82,credit,Refund,Refund transaction,LKR
SYN-LARGE-04738,syn-user-0271,2025-12-31T15:51:23Z,20645.39,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04739,syn-user-0081,2025-04-07T07:32:09Z,2061.54,credit,Refund,Refund transaction,LKR
SYN-LARGE-04740,syn-user-0036,2025-12-10T12:06:28Z,42292.73,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-04741,syn-user-0078,2025-04-30T07:19:59Z,34901.93,debit,Savings,Savings expense,LKR
SYN-LARGE-04742,syn-user-0036,2025-09-05T08:39:07Z,33104.54,credit,Gift,Gift transaction,LKR
SYN-LARGE-04743,syn-user-0260,2026-02-11T06:07:15Z,1558.21,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04744,syn-user-0106,2026-02-05T13:17:51Z,44480.36,credit,Gift,Gift transaction,LKR
SYN-LARGE-04745,syn-user-0135,2025-10-31T08:16:57Z,63033.03,debit,Housing,Housing expense,LKR
SYN-LARGE-04746,syn-user-0266,2025-09-01T21:29:22Z,3741.77,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04747,syn-user-0079,2025-07-03T13:04:52Z,39442.27,debit,Savings,Savings expense,LKR
SYN-LARGE-04748,syn-user-0194,2026-01-23T12:42:31Z,12859.35,debit,Food,Food expense,LKR
SYN-LARGE-04749,syn-user-0258,2026-01-08T07:20:49Z,38924.37,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-04750,syn-user-0226,2025-01-16T12:03:27Z,28512.19,debit,Debt,Debt expense,LKR
SYN-LARGE-04751,syn-user-0205,2025-08-25T14:25:58Z,59030.96,credit,Salary,Salary transaction,LKR
SYN-LARGE-04752,syn-user-0204,2025-07-23T10:49:15Z,10585.23,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04753,syn-user-0112,2025-12-20T16:33:52Z,41178.16,debit,Housing,Housing expense,LKR
SYN-LARGE-04754,syn-user-0005,2026-02-05T08:17:41Z,26132.79,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04755,syn-user-0025,2025-10-14T15:13:54Z,3662.58,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04756,syn-user-0016,2026-02-14T21:18:18Z,40162.39,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04757,syn-user-0278,2025-12-22T11:15:29Z,8155.12,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04758,syn-user-0172,2025-11-04T10:33:54Z,23447.72,debit,Debt,Debt expense,LKR
SYN-LARGE-04759,syn-user-0167,2025-10-05T16:47:17Z,10759.61,debit,Transport,Transport expense,LKR
SYN-LARGE-04760,syn-user-0183,2025-06-11T09:57:36Z,8289.32,debit,Food,Food expense,LKR
SYN-LARGE-04761,syn-user-0216,2026-02-05T22:55:10Z,110723.86,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-04762,syn-user-0121,2025-08-08T21:12:25Z,82072.18,debit,Travel,Travel expense,LKR
SYN-LARGE-04763,syn-user-0289,2026-03-07T06:02:16Z,14363.44,debit,Transport,Transport expense,LKR
SYN-LARGE-04764,syn-user-0121,2025-07-30T19:26:57Z,23927.02,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04765,syn-user-0141,2025-09-22T14:06:25Z,37805.48,debit,Education,Education expense,LKR
SYN-LARGE-04766,syn-user-0119,2025-09-09T13:06:29Z,2020.98,debit,Transport,Transport expense,LKR
SYN-LARGE-04767,syn-user-0171,2025-06-26T18:02:07Z,21296.26,debit,Debt,Debt expense,LKR
SYN-LARGE-04768,syn-user-0134,2025-07-03T09:47:49Z,42104.94,debit,Housing,Housing expense,LKR
SYN-LARGE-04769,syn-user-0138,2025-05-10T09:45:19Z,20446.26,debit,Shopping,Shopping expense,LKR
SYN-LARGE-04770,syn-user-0110,2025-12-26T08:26:34Z,26857.34,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04771,syn-user-0196,2025-03-02T12:56:24Z,27605.55,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-04772,syn-user-0039,2025-02-15T06:50:21Z,6895.53,debit,Transport,Transport expense,LKR
SYN-LARGE-04773,syn-user-0175,2025-06-23T17:58:16Z,8836.58,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04774,syn-user-0090,2026-01-15T14:59:54Z,5673.70,debit,Utilities,Utilities expense,LKR
SYN-LARGE-04775,syn-user-0119,2025-09-13T12:18:56Z,17907.44,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04776,syn-user-0140,2025-11-20T17:43:26Z,21827.85,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-04777,syn-user-0218,2025-01-15T08:38:26Z,306111.91,credit,Salary,Salary transaction,LKR
SYN-LARGE-04778,syn-user-0071,2025-03-19T22:24:51Z,14412.23,debit,Transport,Transport expense,LKR
SYN-LARGE-04779,syn-user-0242,2025-05-17T20:47:55Z,19290.83,debit,Food,Food expense,LKR
